word,rarity,reason
Blighty,4,capitalized-only-without-lowercase-source
blowjob,4,excluded-usage:vulgar
Bohemia,4,capitalized-only-without-lowercase-source
bollock,4,excluded-usage:vulgar
Boolean,4,capitalized-only-without-lowercase-source
Bosnian,4,capitalized-only-without-lowercase-source
Brabant,4,capitalized-only-without-lowercase-source
Braille,4,duplicate-after-lowercasing
Bridget,4,capitalized-only-without-lowercase-source
Bristol,4,duplicate-after-lowercasing
Britain,4,capitalized-only-without-lowercase-source
British,4,capitalized-only-without-lowercase-source
Britpop,4,capitalized-only-without-lowercase-source
Brownie,4,duplicate-after-lowercasing
bulemic,4,excluded-usage:misspelling
Burmese,4,capitalized-only-without-lowercase-source
burthen,4,obsolete-or-invalid-form
Bushian,4,capitalized-only-without-lowercase-source
Bushism,4,capitalized-only-without-lowercase-source
caldron,4,obsolete-or-invalid-form
Camboja,4,capitalized-only-without-lowercase-source
Capulet,4,capitalized-only-without-lowercase-source
Catalan,4,capitalized-only-without-lowercase-source
Cebuano,4,capitalized-only-without-lowercase-source
Celsius,4,duplicate-after-lowercasing
Centaur,4,duplicate-after-lowercasing
centile,4,excluded-usage:abbreviation
Chadian,4,capitalized-only-without-lowercase-source
chambre,4,obsolete-or-invalid-form
Charlie,4,duplicate-after-lowercasing
Chechen,4,capitalized-only-without-lowercase-source
Cheddar,4,capitalized-only-without-lowercase-source
Chilean,4,capitalized-only-without-lowercase-source
Chinees,4,capitalized-only-without-lowercase-source
Chinese,4,capitalized-only-without-lowercase-source
Chumash,4,capitalized-only-without-lowercase-source
Chuvash,4,capitalized-only-without-lowercase-source
Cockney,4,capitalized-only-without-lowercase-source
cojones,4,excluded-usage:vulgar
Cornish,4,duplicate-after-lowercasing
Cossack,4,capitalized-only-without-lowercase-source
Cremona,4,capitalized-only-without-lowercase-source
Crispin,4,capitalized-only-without-lowercase-source
Croydon,4,capitalized-only-without-lowercase-source
Crusade,4,duplicate-after-lowercasing
cumshot,4,excluded-usage:vulgar
Cynical,4,duplicate-after-lowercasing
Cypriot,4,capitalized-only-without-lowercase-source
damosel,4,obsolete-or-invalid-form
decieve,4,excluded-usage:misspelling
Dervish,4,duplicate-after-lowercasing
Deutsch,4,capitalized-only-without-lowercase-source
dickwad,4,"excluded-usage:offensive,vulgar"
Dracula,4,capitalized-only-without-lowercase-source
Dresden,4,capitalized-only-without-lowercase-source
drinken,4,excluded-usage:nonstandard
duology,4,excluded-usage:nonstandard
Ecstasy,4,duplicate-after-lowercasing
Ecuador,4,capitalized-only-without-lowercase-source
Elector,4,duplicate-after-lowercasing
Emirian,4,capitalized-only-without-lowercase-source
English,4,duplicate-after-lowercasing
Euboean,4,capitalized-only-without-lowercase-source
Everest,4,capitalized-only-without-lowercase-source
expence,4,obsolete-or-invalid-form
Faroese,4,capitalized-only-without-lowercase-source
Ferrara,4,capitalized-only-without-lowercase-source
Finnish,4,capitalized-only-without-lowercase-source
Flemish,4,duplicate-after-lowercasing
floride,4,excluded-usage:misspelling
Forelle,4,capitalized-only-without-lowercase-source
fornace,4,obsolete-or-invalid-form
Friends,4,duplicate-after-lowercasing
Frisbee,4,duplicate-after-lowercasing
Frisian,4,capitalized-only-without-lowercase-source
fucking,4,excluded-root:fuck
fuckwad,4,"excluded-usage:offensive,vulgar;excluded-usage:vulgar"
fuckwit,4,"excluded-usage:offensive,vulgar"
Fuegian,4,capitalized-only-without-lowercase-source
Gambian,4,capitalized-only-without-lowercase-source
Ganesha,4,capitalized-only-without-lowercase-source
General,4,duplicate-after-lowercasing
Genesis,4,duplicate-after-lowercasing
Genoese,4,capitalized-only-without-lowercase-source
Gentile,4,duplicate-after-lowercasing
Gestalt,4,duplicate-after-lowercasing
Gnostic,4,duplicate-after-lowercasing
Gregory,4,capitalized-only-without-lowercase-source
Guinean,4,capitalized-only-without-lowercase-source
Haitian,4,capitalized-only-without-lowercase-source
Hamburg,4,capitalized-only-without-lowercase-source
Hangeul,4,capitalized-only-without-lowercase-source
Hansard,4,capitalized-only-without-lowercase-source
Heimweh,4,capitalized-only-without-lowercase-source
Himself,4,duplicate-after-lowercasing
Hispano,4,capitalized-only-without-lowercase-source
Hokkien,4,capitalized-only-without-lowercase-source
Hoosier,4,capitalized-only-without-lowercase-source
Iberian,4,capitalized-only-without-lowercase-source
Ilocano,4,capitalized-only-without-lowercase-source
Ilokano,4,capitalized-only-without-lowercase-source
intrust,4,obsolete-or-invalid-form
Iranian,4,capitalized-only-without-lowercase-source
Ishmael,4,capitalized-only-without-lowercase-source
Islamic,4,capitalized-only-without-lowercase-source
Israeli,4,capitalized-only-without-lowercase-source
Italian,4,capitalized-only-without-lowercase-source
Ivorian,4,capitalized-only-without-lowercase-source
Jackson,4,capitalized-only-without-lowercase-source
Japscat,4,capitalized-only-without-lowercase-source
Jehovah,4,capitalized-only-without-lowercase-source
jerkoff,4,excluded-usage:vulgar
jigaboo,4,excluded-usage:offensive
Johnson,4,duplicate-after-lowercasing
Jupiter,4,capitalized-only-without-lowercase-source
Kamboja,4,capitalized-only-without-lowercase-source
Kambuja,4,capitalized-only-without-lowercase-source
Kannada,4,capitalized-only-without-lowercase-source
Kashmir,4,capitalized-only-without-lowercase-source
Klingon,4,capitalized-only-without-lowercase-source
Koreish,4,capitalized-only-without-lowercase-source
Kurdish,4,capitalized-only-without-lowercase-source
Kuwaiti,4,capitalized-only-without-lowercase-source
Lalique,4,capitalized-only-without-lowercase-source
Laotian,4,capitalized-only-without-lowercase-source
Latvian,4,capitalized-only-without-lowercase-source
Lesbian,4,duplicate-after-lowercasing
Lethean,4,capitalized-only-without-lowercase-source
Liberal,4,duplicate-after-lowercasing
Lincoln,4,capitalized-only-without-lowercase-source
Linnean,4,capitalized-only-without-lowercase-source
Lombard,4,capitalized-only-without-lowercase-source
Luddite,4,duplicate-after-lowercasing
Madeira,4,duplicate-after-lowercasing
Mafiosi,4,capitalized-only-without-lowercase-source
Mafioso,4,capitalized-only-without-lowercase-source
Mahoran,4,capitalized-only-without-lowercase-source
Majesty,4,duplicate-after-lowercasing
Malacca,4,capitalized-only-without-lowercase-source
Maltese,4,capitalized-only-without-lowercase-source
Marathi,4,capitalized-only-without-lowercase-source
mariage,4,obsolete-or-invalid-form
Mariner,4,duplicate-after-lowercasing
Marmite,4,duplicate-after-lowercasing
Martial,4,duplicate-after-lowercasing
Martian,4,duplicate-after-lowercasing
Marxism,4,duplicate-after-lowercasing
Marxist,4,capitalized-only-without-lowercase-source
Masonic,4,capitalized-only-without-lowercase-source
Masters,4,duplicate-after-lowercasing
Mercury,4,duplicate-after-lowercasing
Mexican,4,capitalized-only-without-lowercase-source
Miocene,4,capitalized-only-without-lowercase-source
Moabite,4,capitalized-only-without-lowercase-source
moderne,4,obsolete-or-invalid-form
Mohican,4,capitalized-only-without-lowercase-source
momento,4,excluded-usage:misspelling
monstre,4,obsolete-or-invalid-form
mortage,4,excluded-usage:misspelling
Mountie,4,capitalized-only-without-lowercase-source
Mozarab,4,capitalized-only-without-lowercase-source
Muganda,4,capitalized-only-without-lowercase-source
musique,4,obsolete-or-invalid-form
Myanmar,4,capitalized-only-without-lowercase-source
Nahuatl,4,capitalized-only-without-lowercase-source
Nauruan,4,capitalized-only-without-lowercase-source
Ndebele,4,capitalized-only-without-lowercase-source
negroid,4,"excluded-usage:offensive;excluded-usage:offensive,slur"
Neogene,4,capitalized-only-without-lowercase-source
Nihongo,4,capitalized-only-without-lowercase-source
Norfolk,4,capitalized-only-without-lowercase-source
Normans,4,capitalized-only-without-lowercase-source
Occitan,4,capitalized-only-without-lowercase-source
Oceania,4,capitalized-only-without-lowercase-source
Oceanid,4,capitalized-only-without-lowercase-source
octapus,4,excluded-usage:misspelling
October,4,capitalized-only-without-lowercase-source
Odinist,4,capitalized-only-without-lowercase-source
Oedipal,4,duplicate-after-lowercasing
Olympic,4,capitalized-only-without-lowercase-source
Ordnung,4,capitalized-only-without-lowercase-source
Orleans,4,capitalized-only-without-lowercase-source
Ottoman,4,duplicate-after-lowercasing
Pacific,4,duplicate-after-lowercasing
Panjabi,4,capitalized-only-without-lowercase-source
Patriot,4,duplicate-after-lowercasing
Pegasus,4,capitalized-only-without-lowercase-source
Pentium,4,capitalized-only-without-lowercase-source
Permian,4,capitalized-only-without-lowercase-source
Persian,4,capitalized-only-without-lowercase-source
Peugeot,4,capitalized-only-without-lowercase-source
Phantom,4,duplicate-after-lowercasing
Pharaoh,4,duplicate-after-lowercasing
Phoenix,4,duplicate-after-lowercasing
Pilates,4,capitalized-only-without-lowercase-source
Poisson,4,capitalized-only-without-lowercase-source
potatos,4,excluded-usage:misspelling
praught,4,excluded-usage:nonstandard
Pridoli,4,capitalized-only-without-lowercase-source
Proctor,4,duplicate-after-lowercasing
Pullman,4,capitalized-only-without-lowercase-source
Punjabi,4,capitalized-only-without-lowercase-source
Puritan,4,duplicate-after-lowercasing
Pyrrhic,4,duplicate-after-lowercasing
Quechua,4,capitalized-only-without-lowercase-source
quinina,4,obsolete-or-invalid-form
Quraysh,4,capitalized-only-without-lowercase-source
ratshit,4,excluded-usage:vulgar
Rebecca,4,capitalized-only-without-lowercase-source
Richard,4,capitalized-only-without-lowercase-source
Richter,4,capitalized-only-without-lowercase-source
Romance,4,duplicate-after-lowercasing
Rubicon,4,capitalized-only-without-lowercase-source
Rubisco,4,capitalized-only-without-lowercase-source
Russian,4,capitalized-only-without-lowercase-source
Rwandan,4,capitalized-only-without-lowercase-source
Sabbath,4,duplicate-after-lowercasing
Safavid,4,capitalized-only-without-lowercase-source
Sahrawi,4,capitalized-only-without-lowercase-source
Sapphic,4,capitalized-only-without-lowercase-source
Satnami,4,capitalized-only-without-lowercase-source
Schlitz,4,capitalized-only-without-lowercase-source
Scorpio,4,capitalized-only-without-lowercase-source
Scouser,4,capitalized-only-without-lowercase-source
scumbag,3,excluded-usage:vulgar
Scunner,4,duplicate-after-lowercasing
Semitic,4,capitalized-only-without-lowercase-source
Senator,4,duplicate-after-lowercasing
Serbian,4,capitalized-only-without-lowercase-source
Shawnee,4,capitalized-only-without-lowercase-source
Shirley,4,capitalized-only-without-lowercase-source
shoulda,4,excluded-usage:abbreviation
shylock,4,"excluded-usage:offensive;excluded-usage:offensive,slur"
Shylock,4,"excluded-usage:offensive;excluded-usage:offensive,slur"
Siamese,4,capitalized-only-without-lowercase-source
Siberia,4,capitalized-only-without-lowercase-source
Sinhala,4,capitalized-only-without-lowercase-source
Slovene,4,capitalized-only-without-lowercase-source
Slurpee,4,capitalized-only-without-lowercase-source
Solomon,4,capitalized-only-without-lowercase-source
Sorbian,4,capitalized-only-without-lowercase-source
Spanish,4,capitalized-only-without-lowercase-source
spindel,4,obsolete-or-invalid-form
Stilton,4,capitalized-only-without-lowercase-source
Stinger,4,duplicate-after-lowercasing
Student,4,duplicate-after-lowercasing
stygian,4,capitalized-root:Stygian
Sudeten,4,capitalized-only-without-lowercase-source
Sumatra,4,capitalized-only-without-lowercase-source
Swahili,4,capitalized-only-without-lowercase-source
Swedish,4,capitalized-only-without-lowercase-source
Tabasco,4,duplicate-after-lowercasing
Tagalog,4,capitalized-only-without-lowercase-source
Taliban,4,capitalized-only-without-lowercase-source
technol,4,excluded-usage:abbreviation
throwed,4,excluded-usage:nonstandard
Tibetan,4,capitalized-only-without-lowercase-source
Titanic,4,duplicate-after-lowercasing
torroid,4,excluded-usage:misspelling
Transit,4,duplicate-after-lowercasing
Trekker,4,capitalized-only-without-lowercase-source
Trekkie,4,capitalized-only-without-lowercase-source
Tuesday,4,capitalized-only-without-lowercase-source
Turkish,4,capitalized-only-without-lowercase-source
Turkmen,4,capitalized-only-without-lowercase-source
Twinkie,4,capitalized-only-without-lowercase-source
tzigane,4,excluded-usage:offensive
Tzotzil,4,capitalized-only-without-lowercase-source
Ugandan,4,capitalized-only-without-lowercase-source
Umayyad,4,capitalized-only-without-lowercase-source
Unicode,4,proper-name-or-nonword-sense
Uranian,4,capitalized-only-without-lowercase-source
vanille,4,obsolete-or-invalid-form
Vatican,4,capitalized-only-without-lowercase-source
verbify,4,excluded-usage:nonstandard
Vietnam,4,capitalized-only-without-lowercase-source
vulcano,4,obsolete-or-invalid-form
Wahhabi,4,capitalized-only-without-lowercase-source
Walkman,4,duplicate-after-lowercasing
Walloon,4,capitalized-only-without-lowercase-source
Wenlock,4,capitalized-only-without-lowercase-source
Western,4,duplicate-after-lowercasing
Whitsun,4,capitalized-only-without-lowercase-source
Whovian,4,capitalized-only-without-lowercase-source
William,4,capitalized-only-without-lowercase-source
Wookiee,4,capitalized-only-without-lowercase-source
Worship,4,duplicate-after-lowercasing
Xianity,4,capitalized-only-without-lowercase-source
Yiddish,4,capitalized-only-without-lowercase-source
Yucatec,4,capitalized-only-without-lowercase-source
Zairean,4,capitalized-only-without-lowercase-source
Zairian,4,capitalized-only-without-lowercase-source
Zambian,4,capitalized-only-without-lowercase-source
Zionism,4,capitalized-only-without-lowercase-source
Zionist,4,capitalized-only-without-lowercase-source
