word,rarity,reason
ketose,4,larger-level-not-approved
kevlar,4,outside-filtered-American-60-80
keyring,4,outside-filtered-American-60-80
khaddar,4,larger-level-not-approved
khalif,4,outside-filtered-American-60-80
khalifa,4,outside-filtered-American-60-80
khamsin,4,larger-level-not-approved
khat,4,larger-level-not-approved
khutbah,4,outside-filtered-American-60-80
kiasu,4,outside-filtered-American-60-80
kibei,4,larger-level-not-approved
kiboze,4,outside-filtered-American-60-80
kie,4,outside-filtered-American-60-80
kiki,4,outside-filtered-American-60-80
kila,4,outside-filtered-American-60-80
kilobit,4,larger-level-not-approved
kim,2,outside-filtered-American-60-80
kina,4,larger-level-not-approved
kine,4,larger-level-not-approved
kinesis,4,larger-level-not-approved
kipe,4,outside-filtered-American-60-80
kir,4,larger-level-not-approved
kirk,3,larger-level-not-approved
kissa,4,outside-filtered-American-60-80
kitbag,4,outside-filtered-American-60-80
kithe,4,larger-level-not-approved
kitsune,4,outside-filtered-American-60-80
kiva,4,larger-level-not-approved
kives,4,outside-filtered-American-60-80
klar,4,outside-filtered-American-60-80
klavern,4,larger-level-not-approved
klick,4,larger-level-not-approved
klimp,4,outside-filtered-American-60-80
kloof,4,larger-level-not-approved
kludge,4,larger-level-not-approved
kludgy,4,larger-level-not-approved
kluski,4,outside-filtered-American-60-80
knag,4,outside-filtered-American-60-80
knagged,4,outside-filtered-American-60-80
knaggie,4,outside-filtered-American-60-80
knaggy,4,outside-filtered-American-60-80
knap,4,larger-level-not-approved
kneeled,4,outside-filtered-American-60-80
kneepan,4,larger-level-not-approved
knobble,4,outside-filtered-American-60-80
knowbot,4,outside-filtered-American-60-80
koi,4,larger-level-not-approved
koine,4,larger-level-not-approved
koji,4,larger-level-not-approved
koko,4,outside-filtered-American-60-80
kokuji,4,outside-filtered-American-60-80
kolea,4,outside-filtered-American-60-80
kolo,4,larger-level-not-approved
kongo,4,outside-filtered-American-60-80
kongsi,4,outside-filtered-American-60-80
koomkie,4,outside-filtered-American-60-80
kopek,4,outside-filtered-American-60-80
koph,4,larger-level-not-approved
kopi,4,outside-filtered-American-60-80
kopje,4,larger-level-not-approved
koppa,4,larger-level-not-approved
koro,4,outside-filtered-American-60-80
kors,4,larger-level-not-approved
koru,4,outside-filtered-American-60-80
koti,4,outside-filtered-American-60-80
kowhai,4,outside-filtered-American-60-80
kraken,3,larger-level-not-approved
kraut,4,outside-filtered-American-60-80
kris,3,larger-level-not-approved
kritik,4,outside-filtered-American-60-80
kronor,4,outside-filtered-American-60-80
kuda,4,outside-filtered-American-60-80
kudu,4,larger-level-not-approved
kugel,4,larger-level-not-approved
kuh,4,outside-filtered-American-60-80
kula,4,outside-filtered-American-60-80
kulak,4,larger-level-not-approved
kumiss,4,larger-level-not-approved
kun,4,outside-filtered-American-60-80
kuna,4,larger-level-not-approved
kuri,4,outside-filtered-American-60-80
kutya,4,outside-filtered-American-60-80
kuya,4,outside-filtered-American-60-80
kuzu,4,outside-filtered-American-60-80
kwacha,4,larger-level-not-approved
kwukyel,4,outside-filtered-American-60-80
laager,4,larger-level-not-approved
labiate,4,larger-level-not-approved
labour,4,outside-filtered-American-60-80
laccic,4,outside-filtered-American-60-80
ladette,4,larger-level-not-approved
ladino,4,larger-level-not-approved
lagi,4,outside-filtered-American-60-80
lagom,4,outside-filtered-American-60-80
lah,4,larger-level-not-approved
lahar,4,larger-level-not-approved
lai,4,outside-filtered-American-60-80
laine,4,outside-filtered-American-60-80
laired,4,larger-level-not-approved
lait,4,outside-filtered-American-60-80
lak,4,outside-filtered-American-60-80
laker,3,larger-level-not-approved
lakers,4,larger-level-not-approved
lakh,4,larger-level-not-approved
laksa,4,larger-level-not-approved
lambast,4,outside-filtered-American-60-80
lamedh,4,larger-level-not-approved
lamella,4,larger-level-not-approved
lamia,4,larger-level-not-approved
laminak,4,outside-filtered-American-60-80
lamping,4,larger-level-not-approved
lamster,4,larger-level-not-approved
lang,4,larger-level-not-approved
langer,4,outside-filtered-American-60-80
langue,4,larger-level-not-approved
langur,4,larger-level-not-approved
lanista,4,outside-filtered-American-60-80
lanose,4,larger-level-not-approved
lapser,4,larger-level-not-approved
lapsi,4,outside-filtered-American-60-80
lar,3,larger-level-not-approved
lardoon,4,larger-level-not-approved
largess,4,outside-filtered-American-60-80
lari,4,larger-level-not-approved
larker,4,larger-level-not-approved
las,4,larger-level-not-approved
lase,4,larger-level-not-approved
lasher,4,larger-level-not-approved
lasing,4,larger-level-not-approved
laster,4,larger-level-not-approved
lateen,4,larger-level-not-approved
latina,4,larger-level-not-approved
latino,4,larger-level-not-approved
latus,4,outside-filtered-American-60-80
lauder,3,larger-level-not-approved
laugher,4,larger-level-not-approved
lauhala,4,outside-filtered-American-60-80
launce,4,larger-level-not-approved
laund,4,outside-filtered-American-60-80
laura,2,larger-level-not-approved
laurate,4,outside-filtered-American-60-80
lauric,4,outside-filtered-American-60-80
laurin,4,outside-filtered-American-60-80
laurite,4,outside-filtered-American-60-80
laurone,4,outside-filtered-American-60-80
lavabo,4,larger-level-not-approved
lavaret,4,outside-filtered-American-60-80
lawing,4,larger-level-not-approved
laya,4,outside-filtered-American-60-80
leant,4,outside-filtered-American-60-80
learnt,3,outside-filtered-American-60-80
leat,4,outside-filtered-American-60-80
lector,4,larger-level-not-approved
lede,4,outside-filtered-American-60-80
leden,4,outside-filtered-American-60-80
leet,4,larger-level-not-approved
leetman,4,outside-filtered-American-60-80
lege,4,outside-filtered-American-60-80
leger,4,larger-level-not-approved
leggero,4,outside-filtered-American-60-80
leggo,4,outside-filtered-American-60-80
lego,4,outside-filtered-American-60-80
leister,4,larger-level-not-approved
lek,4,larger-level-not-approved
lekker,4,larger-level-not-approved
lekvar,4,larger-level-not-approved
lemmata,4,larger-level-not-approved
lenis,4,larger-level-not-approved
lente,4,outside-filtered-American-60-80
lentes,4,outside-filtered-American-60-80
leo,2,outside-filtered-American-60-80
leod,4,outside-filtered-American-60-80
leone,4,larger-level-not-approved
leones,4,larger-level-not-approved
lepper,4,outside-filtered-American-60-80
lepra,4,outside-filtered-American-60-80
leu,4,larger-level-not-approved
leucite,4,larger-level-not-approved
leva,4,larger-level-not-approved
leveed,4,larger-level-not-approved
leven,4,outside-filtered-American-60-80
leveret,4,larger-level-not-approved
levin,3,larger-level-not-approved
levir,4,outside-filtered-American-60-80
lex,4,larger-level-not-approved
lexeme,4,larger-level-not-approved
ley,3,larger-level-not-approved
libbra,4,outside-filtered-American-60-80
liber,3,larger-level-not-approved
libero,4,outside-filtered-American-60-80
libra,3,larger-level-not-approved
libre,4,outside-filtered-American-60-80
lichee,4,outside-filtered-American-60-80
lickpot,4,outside-filtered-American-60-80
lictor,4,larger-level-not-approved
licuala,4,outside-filtered-American-60-80
lier,2,larger-level-not-approved
lig,4,outside-filtered-American-60-80
ligand,4,larger-level-not-approved
liger,4,larger-level-not-approved
ligne,4,outside-filtered-American-60-80
ligule,4,larger-level-not-approved
lil,4,outside-filtered-American-60-80
lilied,4,larger-level-not-approved
lima,3,outside-filtered-American-60-80
limbic,4,larger-level-not-approved
linacs,4,larger-level-not-approved
lineout,4,outside-filtered-American-60-80
lingam,4,larger-level-not-approved
lingua,3,larger-level-not-approved
linn,3,larger-level-not-approved
linter,4,larger-level-not-approved
lionet,4,larger-level-not-approved
lipa,4,larger-level-not-approved
lipsync,4,outside-filtered-American-60-80
lis,3,larger-level-not-approved
listeme,4,outside-filtered-American-60-80
lister,3,larger-level-not-approved
lithic,4,larger-level-not-approved
litre,4,outside-filtered-American-60-80
lituus,4,larger-level-not-approved
livre,4,larger-level-not-approved
llamah,4,outside-filtered-American-60-80
loa,4,outside-filtered-American-60-80
lobelia,4,larger-level-not-approved
lobo,3,larger-level-not-approved
lobule,4,larger-level-not-approved
loden,4,larger-level-not-approved
loess,4,larger-level-not-approved
logan,4,larger-level-not-approved
loggets,4,larger-level-not-approved
lol,4,outside-filtered-American-60-80
lolita,4,outside-filtered-American-60-80
loller,4,larger-level-not-approved
lolz,4,outside-filtered-American-60-80
loma,4,larger-level-not-approved
longa,4,outside-filtered-American-60-80
loogie,4,outside-filtered-American-60-80
looper,4,larger-level-not-approved
lopper,4,larger-level-not-approved
loquat,4,larger-level-not-approved
los,4,outside-filtered-American-60-80
lossy,4,larger-level-not-approved
lota,4,larger-level-not-approved
louis,2,larger-level-not-approved
loupe,4,larger-level-not-approved
lovat,4,larger-level-not-approved
luce,3,larger-level-not-approved
lucerne,3,larger-level-not-approved
luces,4,larger-level-not-approved
lucifer,3,larger-level-not-approved
luddite,4,outside-filtered-American-60-80
ludi,4,outside-filtered-American-60-80
lue,4,outside-filtered-American-60-80
luft,4,outside-filtered-American-60-80
lufu,4,outside-filtered-American-60-80
luke,2,outside-filtered-American-60-80
lumper,4,larger-level-not-approved
luna,3,outside-filtered-American-60-80
lunate,4,larger-level-not-approved
lune,4,larger-level-not-approved
lunes,4,larger-level-not-approved
lunette,4,larger-level-not-approved
lungo,4,outside-filtered-American-60-80
lupe,3,outside-filtered-American-60-80
lurker,4,larger-level-not-approved
luser,4,outside-filtered-American-60-80
lustre,3,outside-filtered-American-60-80
lutein,4,larger-level-not-approved
luthier,4,larger-level-not-approved
lutz,4,larger-level-not-approved
luvvie,4,outside-filtered-American-60-80
luvvy,4,outside-filtered-American-60-80
luz,4,outside-filtered-American-60-80
lychee,4,outside-filtered-American-60-80
lyn,4,outside-filtered-American-60-80
lyra,3,outside-filtered-American-60-80
lysin,4,larger-level-not-approved
lysine,3,larger-level-not-approved
lysis,4,larger-level-not-approved
maa,4,outside-filtered-American-60-80
macaco,4,larger-level-not-approved
macchia,4,outside-filtered-American-60-80
macer,4,larger-level-not-approved
macers,4,larger-level-not-approved
macher,4,outside-filtered-American-60-80
maddock,4,outside-filtered-American-60-80
madeira,3,larger-level-not-approved
maffick,4,larger-level-not-approved
maga,4,outside-filtered-American-60-80
maggie,3,outside-filtered-American-60-80
maglev,4,larger-level-not-approved
magna,4,outside-filtered-American-60-80
magus,4,larger-level-not-approved
mahal,4,outside-filtered-American-60-80
maidan,4,larger-level-not-approved
maka,4,outside-filtered-American-60-80
makable,4,larger-level-not-approved
makan,4,outside-filtered-American-60-80
makar,4,larger-level-not-approved
maki,4,outside-filtered-American-60-80
makwa,4,outside-filtered-American-60-80
mal,4,outside-filtered-American-60-80
maleate,4,larger-level-not-approved
maler,4,outside-filtered-American-60-80
mali,3,outside-filtered-American-60-80
malison,4,larger-level-not-approved
malle,4,outside-filtered-American-60-80
malleus,4,larger-level-not-approved
malo,4,outside-filtered-American-60-80
malodor,4,larger-level-not-approved
malpais,4,outside-filtered-American-60-80
maltase,4,larger-level-not-approved
malter,4,outside-filtered-American-60-80
mamilla,4,outside-filtered-American-60-80
mammock,4,larger-level-not-approved
mancala,4,outside-filtered-American-60-80
mandapa,4,outside-filtered-American-60-80
manet,4,outside-filtered-American-60-80
manges,4,larger-level-not-approved
mangu,4,outside-filtered-American-60-80
mani,3,outside-filtered-American-60-80
manidoo,4,outside-filtered-American-60-80
maniple,4,larger-level-not-approved
manja,4,outside-filtered-American-60-80
manmade,4,outside-filtered-American-60-80
mann,3,outside-filtered-American-60-80
mano,4,larger-level-not-approved
mansaf,4,outside-filtered-American-60-80
manteau,4,larger-level-not-approved
mantlet,4,larger-level-not-approved
manu,4,outside-filtered-American-60-80
manus,4,larger-level-not-approved
manx,4,outside-filtered-American-60-80
manzana,4,outside-filtered-American-60-80
maquis,4,larger-level-not-approved
marc,2,larger-level-not-approved
marcel,3,larger-level-not-approved
mardo,4,outside-filtered-American-60-80
mardy,4,outside-filtered-American-60-80
marmite,4,larger-level-not-approved
marrer,4,outside-filtered-American-60-80
marron,4,larger-level-not-approved
martian,3,larger-level-not-approved
maru,4,outside-filtered-American-60-80
marxism,3,outside-filtered-American-60-80
mase,4,outside-filtered-American-60-80
mashlin,4,outside-filtered-American-60-80
mashy,4,larger-level-not-approved
masjid,3,larger-level-not-approved
maskery,4,outside-filtered-American-60-80
maskin,4,outside-filtered-American-60-80
maslach,4,outside-filtered-American-60-80
maslin,4,outside-filtered-American-60-80
masoret,4,outside-filtered-American-60-80
massa,4,larger-level-not-approved
masser,4,outside-filtered-American-60-80
mata,4,outside-filtered-American-60-80
matanza,4,outside-filtered-American-60-80
matelot,4,larger-level-not-approved
materia,4,outside-filtered-American-60-80
maths,4,outside-filtered-American-60-80
matin,4,larger-level-not-approved
matka,4,outside-filtered-American-60-80
matoke,4,larger-level-not-approved
matra,4,outside-filtered-American-60-80
matt,2,outside-filtered-American-60-80
mattoid,4,larger-level-not-approved
matura,4,outside-filtered-American-60-80
mawashi,4,outside-filtered-American-60-80
mawk,4,outside-filtered-American-60-80
mawle,4,outside-filtered-American-60-80
maya,3,larger-level-not-approved
mayhap,4,larger-level-not-approved
mazard,4,larger-level-not-approved
mazer,4,larger-level-not-approved
mazier,4,larger-level-not-approved
mazy,4,larger-level-not-approved
measle,4,larger-level-not-approved
meated,4,larger-level-not-approved
meatus,4,larger-level-not-approved
mediad,4,larger-level-not-approved
medio,4,outside-filtered-American-60-80
medlar,4,larger-level-not-approved
meer,4,outside-filtered-American-60-80
megohm,4,larger-level-not-approved
megrim,4,larger-level-not-approved
mehu,4,outside-filtered-American-60-80
meidan,4,outside-filtered-American-60-80
meishi,4,outside-filtered-American-60-80
meister,4,larger-level-not-approved
mel,3,larger-level-not-approved
mela,4,outside-filtered-American-60-80
melisma,4,larger-level-not-approved
melissa,3,outside-filtered-American-60-80
mem,4,larger-level-not-approved
memoria,4,outside-filtered-American-60-80
meng,4,outside-filtered-American-60-80
mentch,4,outside-filtered-American-60-80
mento,4,outside-filtered-American-60-80
menton,4,outside-filtered-American-60-80
mentsch,4,outside-filtered-American-60-80
mentsh,4,outside-filtered-American-60-80
mentum,4,larger-level-not-approved
mer,4,outside-filtered-American-60-80
meri,4,outside-filtered-American-60-80
merkin,4,larger-level-not-approved
merle,3,larger-level-not-approved
merlon,4,larger-level-not-approved
merm,4,outside-filtered-American-60-80
mes,3,larger-level-not-approved
mese,4,outside-filtered-American-60-80
mesial,4,larger-level-not-approved
meso,4,outside-filtered-American-60-80
mesto,4,outside-filtered-American-60-80
meta,3,outside-filtered-American-60-80
metate,4,larger-level-not-approved
metis,4,larger-level-not-approved
metra,4,outside-filtered-American-60-80
metre,4,larger-level-not-approved
metres,4,larger-level-not-approved
mett,4,outside-filtered-American-60-80
meute,4,outside-filtered-American-60-80
meze,4,larger-level-not-approved
mia,4,outside-filtered-American-60-80
miaou,4,larger-level-not-approved
miaow,4,outside-filtered-American-60-80
mich,4,outside-filtered-American-60-80
mickle,4,larger-level-not-approved
midfall,4,outside-filtered-American-60-80
mig,3,larger-level-not-approved
mighta,4,outside-filtered-American-60-80
mihrab,4,larger-level-not-approved
milkie,4,outside-filtered-American-60-80
milko,4,outside-filtered-American-60-80
millah,4,outside-filtered-American-60-80
mille,4,larger-level-not-approved
milpa,4,larger-level-not-approved
milse,4,outside-filtered-American-60-80
milter,4,larger-level-not-approved
milu,4,outside-filtered-American-60-80
mimesis,4,larger-level-not-approved
min,2,larger-level-not-approved
mina,3,larger-level-not-approved
minette,4,outside-filtered-American-60-80
ming,3,outside-filtered-American-60-80
minge,4,larger-level-not-approved
minging,4,larger-level-not-approved
miniver,4,larger-level-not-approved
minivet,4,larger-level-not-approved
minyan,4,larger-level-not-approved
mir,3,larger-level-not-approved
misanga,4,outside-filtered-American-60-80
mise,4,outside-filtered-American-60-80
misper,4,outside-filtered-American-60-80
missa,4,outside-filtered-American-60-80
miswant,4,outside-filtered-American-60-80
mit,4,outside-filtered-American-60-80
mitch,3,outside-filtered-American-60-80
mither,4,larger-level-not-approved
mitre,4,outside-filtered-American-60-80
mitta,4,outside-filtered-American-60-80
mitzva,4,outside-filtered-American-60-80
mizen,4,larger-level-not-approved
mizzle,4,larger-level-not-approved
moa,4,larger-level-not-approved
moai,4,outside-filtered-American-60-80
mobot,4,outside-filtered-American-60-80
mockney,4,larger-level-not-approved
mockup,4,outside-filtered-American-60-80
modello,4,outside-filtered-American-60-80
moder,4,outside-filtered-American-60-80
moga,4,outside-filtered-American-60-80
moggie,4,outside-filtered-American-60-80
mogwai,4,outside-filtered-American-60-80
mohawk,3,larger-level-not-approved
mohel,4,larger-level-not-approved
mohur,4,larger-level-not-approved
moider,4,outside-filtered-American-60-80
moksha,4,larger-level-not-approved
molal,4,larger-level-not-approved
molid,4,outside-filtered-American-60-80
moline,4,larger-level-not-approved
mollusc,4,outside-filtered-American-60-80
mon,3,larger-level-not-approved
mona,3,outside-filtered-American-60-80
monas,4,larger-level-not-approved
monde,4,larger-level-not-approved
mondo,4,larger-level-not-approved
mong,3,larger-level-not-approved
monied,4,outside-filtered-American-60-80
monocot,4,larger-level-not-approved
monoid,4,outside-filtered-American-60-80
monte,3,larger-level-not-approved
moodle,4,outside-filtered-American-60-80
moonbat,4,outside-filtered-American-60-80
moonset,4,larger-level-not-approved
mooter,4,larger-level-not-approved
mordent,4,larger-level-not-approved
morena,4,outside-filtered-American-60-80
morendo,4,larger-level-not-approved
morgan,2,larger-level-not-approved
morgen,4,larger-level-not-approved
morion,4,larger-level-not-approved
mormon,3,outside-filtered-American-60-80
morna,4,outside-filtered-American-60-80
morpion,4,outside-filtered-American-60-80
morris,2,larger-level-not-approved
mort,3,larger-level-not-approved
mos,4,outside-filtered-American-60-80
mota,4,outside-filtered-American-60-80
motard,4,outside-filtered-American-60-80
mott,3,larger-level-not-approved
motte,4,larger-level-not-approved
motti,4,outside-filtered-American-60-80
motu,4,outside-filtered-American-60-80
mouflon,4,larger-level-not-approved
mould,4,outside-filtered-American-60-80
moulin,3,larger-level-not-approved
moult,4,outside-filtered-American-60-80
mousey,4,outside-filtered-American-60-80
mout,4,outside-filtered-American-60-80
moval,4,outside-filtered-American-60-80
mox,4,outside-filtered-American-60-80
moyen,4,outside-filtered-American-60-80
mozzie,4,larger-level-not-approved
muchly,4,larger-level-not-approved
mucho,4,larger-level-not-approved
mucker,4,larger-level-not-approved
muckle,4,larger-level-not-approved
mudded,4,larger-level-not-approved
mugu,4,outside-filtered-American-60-80
mugwort,4,larger-level-not-approved
muhajir,4,outside-filtered-American-60-80
muid,4,outside-filtered-American-60-80
mujahid,4,outside-filtered-American-60-80
muka,4,outside-filtered-American-60-80
mulai,4,outside-filtered-American-60-80
mulier,4,outside-filtered-American-60-80
mullen,4,larger-level-not-approved
multi,4,outside-filtered-American-60-80
mumpish,4,outside-filtered-American-60-80
mun,4,outside-filtered-American-60-80
mund,4,outside-filtered-American-60-80
mundus,4,outside-filtered-American-60-80
mung,4,larger-level-not-approved
munt,4,outside-filtered-American-60-80
muon,4,larger-level-not-approved
murex,4,larger-level-not-approved
murg,4,outside-filtered-American-60-80
murha,4,outside-filtered-American-60-80
muri,4,outside-filtered-American-60-80
muriate,4,larger-level-not-approved
murre,4,larger-level-not-approved
murse,4,outside-filtered-American-60-80
muset,4,outside-filtered-American-60-80
mutha,4,outside-filtered-American-60-80
mux,4,larger-level-not-approved
muxer,4,outside-filtered-American-60-80
muy,4,outside-filtered-American-60-80
myology,4,larger-level-not-approved
myosin,4,larger-level-not-approved
mythos,3,larger-level-not-approved
myxo,4,outside-filtered-American-60-80
myxoid,4,larger-level-not-approved
naam,4,outside-filtered-American-60-80
nabla,4,outside-filtered-American-60-80
nacarat,4,outside-filtered-American-60-80
nad,4,outside-filtered-American-60-80
nada,4,larger-level-not-approved
nads,4,outside-filtered-American-60-80
naevoid,4,outside-filtered-American-60-80
naevose,4,outside-filtered-American-60-80
naevus,4,larger-level-not-approved
nagware,4,outside-filtered-American-60-80
nailer,4,larger-level-not-approved
nais,4,outside-filtered-American-60-80
nait,4,outside-filtered-American-60-80
namaste,4,larger-level-not-approved
namer,4,larger-level-not-approved
nan,3,outside-filtered-American-60-80
nana,4,larger-level-not-approved
nand,4,outside-filtered-American-60-80
nang,4,outside-filtered-American-60-80
nankeen,4,larger-level-not-approved
nanmu,4,outside-filtered-American-60-80
nannan,4,outside-filtered-American-60-80
nano,4,outside-filtered-American-60-80
nanori,4,outside-filtered-American-60-80
nare,4,outside-filtered-American-60-80
narr,4,outside-filtered-American-60-80
narthex,4,larger-level-not-approved
nartjie,4,outside-filtered-American-60-80
nase,4,outside-filtered-American-60-80
nasheed,4,outside-filtered-American-60-80
nasion,4,larger-level-not-approved
nat,3,outside-filtered-American-60-80
natant,4,larger-level-not-approved
natlang,4,outside-filtered-American-60-80
natrium,4,larger-level-not-approved
nav,4,outside-filtered-American-60-80
navarin,4,outside-filtered-American-60-80
navette,4,outside-filtered-American-60-80
neatnik,4,larger-level-not-approved
neb,3,larger-level-not-approved
neen,4,outside-filtered-American-60-80
neep,4,larger-level-not-approved
neeps,4,larger-level-not-approved
nef,4,outside-filtered-American-60-80
neg,4,larger-level-not-approved
negress,4,larger-level-not-approved
negroes,4,outside-filtered-American-60-80
nek,4,outside-filtered-American-60-80
neko,4,outside-filtered-American-60-80
nelly,3,larger-level-not-approved
nene,4,larger-level-not-approved
nenia,4,outside-filtered-American-60-80
neoteny,4,larger-level-not-approved
nephric,4,larger-level-not-approved
nephros,4,outside-filtered-American-60-80
nephs,4,outside-filtered-American-60-80
nerdom,4,outside-filtered-American-60-80
nereid,4,larger-level-not-approved
nerf,4,outside-filtered-American-60-80
nerts,4,larger-level-not-approved
nerven,4,outside-filtered-American-60-80
nervure,4,larger-level-not-approved
nesh,4,outside-filtered-American-60-80
ness,3,larger-level-not-approved
neta,4,outside-filtered-American-60-80
netsuke,4,larger-level-not-approved
neu,4,outside-filtered-American-60-80
neuk,4,larger-level-not-approved
neura,4,outside-filtered-American-60-80
neurula,4,larger-level-not-approved
neve,4,larger-level-not-approved
nibbed,4,larger-level-not-approved
niched,4,larger-level-not-approved
nicher,4,outside-filtered-American-60-80
nid,4,outside-filtered-American-60-80
nidus,4,larger-level-not-approved
niente,4,outside-filtered-American-60-80
nieve,4,larger-level-not-approved
niger,4,outside-filtered-American-60-80
nigger,3,outside-filtered-American-60-80
niggers,3,outside-filtered-American-60-80
nigon,4,outside-filtered-American-60-80
nihil,4,larger-level-not-approved
nikka,4,outside-filtered-American-60-80
nin,4,outside-filtered-American-60-80
nio,4,outside-filtered-American-60-80
nisi,4,larger-level-not-approved
nite,3,outside-filtered-American-60-80
nitrile,4,larger-level-not-approved
nitty,3,larger-level-not-approved
niveau,4,outside-filtered-American-60-80
niveous,4,larger-level-not-approved
nixer,4,outside-filtered-American-60-80
nizzle,4,outside-filtered-American-60-80
nodder,4,larger-level-not-approved
noes,4,outside-filtered-American-60-80
nog,4,larger-level-not-approved
noki,4,outside-filtered-American-60-80
noll,4,outside-filtered-American-60-80
nom,4,outside-filtered-American-60-80
noman,4,outside-filtered-American-60-80
nome,4,larger-level-not-approved
nomen,4,larger-level-not-approved
nonagon,4,larger-level-not-approved
nones,4,outside-filtered-American-60-80
nonic,4,outside-filtered-American-60-80
nonna,4,outside-filtered-American-60-80
nonno,4,outside-filtered-American-60-80
nono,4,outside-filtered-American-60-80
noob,4,outside-filtered-American-60-80
noogie,4,larger-level-not-approved
normale,4,outside-filtered-American-60-80
norman,2,outside-filtered-American-60-80
nos,4,outside-filtered-American-60-80
noseeum,4,outside-filtered-American-60-80
nota,4,larger-level-not-approved
nou,4,outside-filtered-American-60-80
nounal,4,larger-level-not-approved
nov,4,outside-filtered-American-60-80
novi,4,outside-filtered-American-60-80
nowhen,4,outside-filtered-American-60-80
nox,4,outside-filtered-American-60-80
nuclide,4,larger-level-not-approved
nudnik,4,larger-level-not-approved
nuevo,4,outside-filtered-American-60-80
nulla,4,outside-filtered-American-60-80
nullah,4,larger-level-not-approved
nulled,4,larger-level-not-approved
num,4,outside-filtered-American-60-80
numen,4,larger-level-not-approved
numero,4,outside-filtered-American-60-80
numpty,4,larger-level-not-approved
nuna,4,outside-filtered-American-60-80
nur,4,outside-filtered-American-60-80
nutant,4,larger-level-not-approved
nutate,4,larger-level-not-approved
nutgraf,4,outside-filtered-American-60-80
nyala,4,larger-level-not-approved
nybble,4,larger-level-not-approved
nyet,4,outside-filtered-American-60-80
nympha,4,larger-level-not-approved
nymphae,4,larger-level-not-approved
nymphe,4,outside-filtered-American-60-80
nymphes,4,outside-filtered-American-60-80
oater,4,larger-level-not-approved
obround,4,outside-filtered-American-60-80
obtund,4,larger-level-not-approved
oca,4,larger-level-not-approved
occhio,4,outside-filtered-American-60-80
ocha,4,outside-filtered-American-60-80
ochre,4,outside-filtered-American-60-80
octan,4,larger-level-not-approved
octant,4,larger-level-not-approved
octic,4,outside-filtered-American-60-80
octium,4,outside-filtered-American-60-80
octopi,4,outside-filtered-American-60-80
octuple,4,larger-level-not-approved
oculus,3,larger-level-not-approved
oda,4,larger-level-not-approved
odelet,4,outside-filtered-American-60-80
odist,4,larger-level-not-approved
odour,4,outside-filtered-American-60-80
oedema,4,outside-filtered-American-60-80
oeuf,4,outside-filtered-American-60-80
ofer,4,outside-filtered-American-60-80
offen,4,outside-filtered-American-60-80
offy,4,outside-filtered-American-60-80
oficina,4,outside-filtered-American-60-80
ofter,4,larger-level-not-approved
ogee,4,larger-level-not-approved
ogive,4,larger-level-not-approved
ohana,4,outside-filtered-American-60-80
ohmic,4,larger-level-not-approved
okta,4,larger-level-not-approved
ola,4,outside-filtered-American-60-80
olefin,4,larger-level-not-approved
olf,4,outside-filtered-American-60-80
olifant,4,outside-filtered-American-60-80
olim,4,outside-filtered-American-60-80
olio,4,larger-level-not-approved
oliver,2,outside-filtered-American-60-80
olla,4,larger-level-not-approved
ollie,3,larger-level-not-approved
ology,4,larger-level-not-approved
oma,4,outside-filtered-American-60-80
omena,4,outside-filtered-American-60-80
omened,4,larger-level-not-approved
omer,3,larger-level-not-approved
omerta,4,larger-level-not-approved
omniety,4,outside-filtered-American-60-80
omnis,4,outside-filtered-American-60-80
omy,4,outside-filtered-American-60-80
onager,4,larger-level-not-approved
onanism,4,larger-level-not-approved
oneiric,4,larger-level-not-approved
oni,4,outside-filtered-American-60-80
ono,4,outside-filtered-American-60-80
ons,4,larger-level-not-approved
ontic,4,larger-level-not-approved
onymous,4,outside-filtered-American-60-80
oocyte,4,larger-level-not-approved
oof,4,larger-level-not-approved
ooidal,4,outside-filtered-American-60-80
ook,4,outside-filtered-American-60-80
oology,4,larger-level-not-approved
oom,4,outside-filtered-American-60-80
oophagy,4,outside-filtered-American-60-80
ootheca,4,larger-level-not-approved
operant,4,larger-level-not-approved
operon,4,larger-level-not-approved
operose,4,larger-level-not-approved
ora,3,larger-level-not-approved
orang,4,larger-level-not-approved
orbed,4,larger-level-not-approved
ord,4,outside-filtered-American-60-80
ordo,4,larger-level-not-approved
orogeny,4,larger-level-not-approved
orse,4,outside-filtered-American-60-80
oryx,4,larger-level-not-approved
oshi,4,outside-filtered-American-60-80
osmate,4,outside-filtered-American-60-80
osmole,4,larger-level-not-approved
oso,4,outside-filtered-American-60-80
ossicle,4,larger-level-not-approved
ostia,4,larger-level-not-approved
ostium,4,larger-level-not-approved
otic,4,larger-level-not-approved
otto,3,larger-level-not-approved
ousel,4,larger-level-not-approved
outa,4,larger-level-not-approved
outdate,4,larger-level-not-approved
outie,4,outside-filtered-American-60-80
outpray,4,larger-level-not-approved
outro,4,outside-filtered-American-60-80
outy,4,outside-filtered-American-60-80
ouzel,4,larger-level-not-approved
overegg,4,outside-filtered-American-60-80
ovine,4,larger-level-not-approved
oware,4,outside-filtered-American-60-80
oxalic,4,outside-filtered-American-60-80
oxeye,4,larger-level-not-approved
oxter,4,larger-level-not-approved
oxyacid,4,larger-level-not-approved
oxyarc,4,outside-filtered-American-60-80
oyes,4,larger-level-not-approved
oyez,4,larger-level-not-approved
