highest,2
highway,2
hijacks,4
hikings,4
hillier,4
hillock,4
hilltop,3
himself,1
hinders,3
hinging,4
hinters,4
hinting,3
hipbone,4
hipness,4
hippest,4
hippies,3
hipping,4
hipster,3
hirsute,4
hissing,3
history,1
hitched,3
hitcher,4
hitches,4
hitters,3
hitting,2
hoagies,4
hoarded,4
hoarder,4
hoarier,4
hoarser,4
hoaxers,4
hoaxing,4
hobbies,3
hobbled,4
hobbler,4
hobbles,4
hobnail,4
hobnobs,4
hockeys,4
hocking,3
hoecake,4
hoedown,4
hogback,4
hogging,4
hoggish,4
hogtied,4
hogties,4
hogwash,4
hoisted,3
hokiest,4
holders,2
holding,2
holdout,4
holdups,4
holiday,2
holiest,3
hollers,4
hollies,4
hollows,3
holmium,4
holster,3
homages,4
hombres,4
homburg,4
homeboy,3
homered,4
homiest,4
hominid,4
homonym,4
honchos,4
honesty,3
honeyed,4
honkers,4
honkies,4
honking,3
honored,2
honoree,4
honorer,4
honours,3
hooches,4
hooding,4
hoodlum,4
hoodoos,4
hoofing,4
hookahs,4
hookers,3
hookeys,4
hookies,4
hooking,3
hookups,3
hooping,4
hooplas,4
hoorays,4
hooters,3
hooting,4
hopeful,3
hoppers,4
hopping,3
hording,4
horizon,2
hormone,3
hornets,3
hornier,4
horrify,4
horrors,3
horsier,4
horsing,4
hosanna,4
hosiers,4
hosiery,4
hospice,3
hostage,3
hostels,3
hostess,3
hostile,2
hosting,2
hostler,4
hotbeds,4
hotcake,4
hotdogs,3
hotfoot,4
hothead,4
hotline,3
hotness,4
hotshot,4
hotspot,3
hottest,3
hounded,3
housing,2
hovered,3
howbeit,4
howdahs,4
however,1
howlers,4
howling,3
hoydens,4
hubbies,4
hubbubs,4
hubcaps,4
huddled,3
huddles,4
huffier,4
huffily,4
huffing,4
hugging,3
hulking,4
hullers,4
hulling,4
humaner,4
humanly,3
humbled,3
humbler,4
humbles,4
humbugs,4
humdrum,4
humeral,4
humerus,3
humider,4
humidly,4
humidor,4
hummers,4
humming,3
hummock,4
humored,4
humours,4
humphed,4
humping,3
humuses,4
hunched,3
hunches,4
hundred,2
hungers,4
hunkers,4
hunkier,4
hunters,3
hunting,2
hurdled,4
hurdler,4
hurdles,3
hurlers,4
hurling,3
hurrahs,4
hurrays,4
hurried,3
hurries,4
hurtful,3
hurting,2
hurtled,4
hurtles,4
husband,1
hushing,4
huskers,4
huskier,4
huskies,3
huskily,4
husking,4
hussars,4
hussies,4
hustled,4
hustler,3
hustles,4
hutches,4
hutzpah,4
hutzpas,4
huzzaed,4
huzzahs,4
hyaenas,4
hybrids,3
hydrant,3
hydrate,3
hydrous,4
hygiene,3
hymnals,4
hymning,4
hyphens,4
hyssops,4
iambics,4
iceberg,3
iceboat,4
icecaps,4
icicles,4
iciness,4
ickiest,4
ictuses,4
ideally,3
idiotic,3
idolize,4
idyllic,3
iffiest,4
igneous,3
ignited,3
ignites,3
ignoble,4
ignobly,4
ignored,2
ignores,3
iguanas,4
ileitis,4
illegal,2
illicit,3
illness,2
imagery,3
imagine,2
imaging,3
imagoes,4
imbibed,4
imbiber,4
imbibes,4
imbuing,4
imitate,3
immense,3
immerse,3
immoral,3
immured,4
immures,4
impacts,2
impairs,4
impalas,4
impaled,3
impales,4
impanel,4
imparts,4
impasse,3
impasto,4
impeach,3
impeded,3
impedes,4
impends,4
imperil,4
impetus,3
impiety,4
impinge,4
impious,4
implant,3
implied,3
implies,3
implode,3
implore,3
imports,3
imposed,2
imposer,4
imposes,3
imposts,4
impound,4
impress,3
imprint,3
improve,2
impugns,4
impulse,3
impurer,4
imputed,4
imputes,4
inanely,4
inanest,4
inanity,4
inaptly,4
inboard,4
inbound,3
inbreed,4
incense,3
incests,4
inching,4
incised,4
incises,4
incisor,4
incited,3
inciter,4
incites,4
incline,3
inclose,4
include,1
incomes,3
incrust,4
incubus,4
indents,4
indexed,3
indexer,4
indexes,3
indices,3
indicts,4
indigos,4
indited,4
indites,4
indiums,4
indoors,3
indorse,4
induced,2
inducer,4
induces,3
inducts,4
induing,4
indulge,3
indwell,4
indwelt,4
inepter,4
ineptly,4
inertia,3
inertly,4
inexact,4
infancy,3
infants,3
infarct,4
infects,3
inferno,3
infests,4
infidel,3
infield,3
inflame,4
inflate,3
inflect,4
inflict,3
inflows,3
infolds,4
informs,3
infused,3
infuser,4
infuses,4
ingenue,4
ingests,4
ingrain,4
ingrate,4
ingress,3
ingrown,4
inhabit,3
inhaled,3
inhaler,3
inhales,4
inhered,4
inheres,4
inherit,3
inhibit,3
inhuman,3
initial,2
injects,4
injured,2
injurer,4
injures,3
inkblot,4
inkiest,4
inkling,3
inkwell,4
inlands,4
inmates,3
innards,4
innings,2
inquest,3
inquire,3
inquiry,2
inroads,3
insaner,4
inseams,4
insects,2
inserts,3
inshore,3
insider,3
insides,3
insight,2
insigne,4
insipid,4
insists,3
insofar,3
insoles,4
inspect,3
inspire,2
install,2
instals,4
instant,2
instate,4
instead,1
insteps,4
instill,3
instils,4
insular,3
insulin,3
insults,3
insured,3
insurer,3
insures,4
intagli,4
intakes,3
integer,3
intends,3
intense,2
intents,3
interim,2
interne,4
interns,3
intoned,4
intoner,4
intones,4
introit,4
intrude,3
intrust,4
intuits,4
inuring,4
invaded,3
invader,3
invades,3
invalid,3
inveigh,4
invents,3
inverse,3
inverts,4
invests,3
invited,2
invitee,4
invites,3
invoice,3
invoked,3
invokes,3
involve,2
inwards,3
iodides,4
iodines,4
iodized,4
iodizes,4
ionized,4
ionizer,4
ionizes,4
ipecacs,4
irately,4
iridium,3
irksome,4
ironies,4
ironing,3
irrupts,4
islands,2
isobars,4
isolate,3
isomers,4
isotope,3
issuers,3
issuing,3
isthmus,3
italics,3
itchier,4
itching,3
itemize,4
iterate,4
ivories,4
jabbers,4
jabbing,4
jackals,4
jackass,3
jackdaw,4
jackets,3
jacking,3
jackpot,3
jadedly,4
jadeite,4
jaguars,3
jailers,4
jailing,4
jailors,4
jamming,3
jangled,4
jangler,4
jangles,4
janitor,3
jarfuls,4
jargons,4
jarring,3
jasmine,3
jaspers,4
jaunted,4
javelin,3
jawbone,4
jaybird,4
jaywalk,4
jazzier,4
jazzing,4
jealous,2
jeering,4
jejunum,4
jellied,4
jellies,4
jelling,4
jennets,4
jennies,4
jerkier,4
jerkies,4
jerkily,4
jerking,3
jerkins,4
jerseys,3
jesters,4
jesting,4
jetport,4
jetsams,4
jetties,4
jetting,4
jeweled,4
jeweler,3
jewelry,2
jibbing,4
jiffies,4
jiggers,4
jigging,4
jiggled,4
jiggles,4
jigsawn,4
jigsaws,4
jilting,4
jimmied,4
jimmies,4
jingled,4
jingles,4
jinxing,4
jitneys,4
jitters,3
jittery,4
jobbers,4
jobbing,4
jobless,3
jockeys,3
jocular,4
joggers,4
jogging,3
joggled,4
joggles,4
joiners,4
joinery,4
joining,2
jointed,4
jointly,3
jokiest,4
jollied,4
jollier,4
jollies,4
jollily,4
jollity,4
jolters,4
jolting,4
jonquil,4
joshers,4
joshing,4
jostled,4
jostles,4
jotters,4
jotting,4
jounced,4
jounces,4
journal,2
journey,2
jousted,4
jouster,4
jowlier,4
joyless,4
joyride,4
joyrode,4
jubilee,3
judging,2
jugfuls,4
jugging,4
juggled,4
juggler,4
juggles,4
jugular,3
juicers,4
juicier,4
juicily,4
juicing,3
jujitsu,4
jujubes,4
jujutsu,4
jukebox,3
jumbled,4
jumbles,4
jumpers,3
jumpier,4
jumpily,4
jumping,2
juncoes,4
jungles,3
juniors,3
juniper,3
junkers,4
junkets,4
junkier,4
junkies,3
junking,4
juridic,4
jurists,3
juryman,4
jurymen,4
justest,4
justice,2
justify,2
jutting,4
kabukis,4
kaddish,4
kaftans,4
kaisers,4
kaolins,4
karakul,4
karaoke,3
karates,4
katydid,4
kayaked,4
kayoing,4
keeling,4
keenest,4
keening,4
keepers,3
keeping,2
kelvins,4
kennels,3
kenning,4
keratin,4
kernels,3
kestrel,4
ketches,4
ketchup,3
kettles,4
keyhole,3
keynote,3
keypads,4
keyword,3
kibbled,4
kibbles,4
kibbutz,3
kickers,3
kickier,4
kicking,2
kickoff,3
kidders,4
kiddies,3
kidding,2
kiddish,4
kiddoes,4
kidnaps,4
kidneys,3
kidskin,4
killers,3
killing,2
killjoy,4
kilning,4
kiloton,4
kilters,4
kimonos,4
kindest,3
kindled,4
kindles,4
kindred,3
kinetic,3
kinfolk,4
kingdom,2
kingpin,3
kinkier,4
kinkily,4
kinking,4
kinship,3
kinsman,4
kinsmen,4
kippers,4
kipping,4
kismets,4
kissers,4
kissing,3
kissoff,4
kitbags,4
kitchen,2
kitschy,4
kittens,3
kitties,3
klutzes,4
knavery,4
knavish,4
kneaded,4
kneader,4
kneecap,4
kneeing,4
kneeled,4
knelled,4
knifing,4
knights,2
knishes,4
knitted,3
knitter,4
knocked,2
knocker,4
knotted,3
knowing,2
knuckle,3
knurled,4
kookier,4
kopecks,4
koshers,4
kowtows,4
krypton,3
kuchens,4
kumquat,4
labeled,3
labials,4
labored,3
laborer,3
labours,4
laciest,4
lackeys,4
lacking,2
laconic,4
lacquer,3
lactate,3
lacteal,4
lactose,3
lacunae,4
lacunas,4
ladders,3
laddies,4
ladings,4
ladling,4
ladybug,4
laggard,4
lagging,3
lagoons,3
laities,4
lambada,4
lambast,4
lambdas,4
lambent,4
lambing,4
lambkin,4
laments,3
laminae,4
laminar,4
laminas,4
lamming,4
lampoon,4
lamprey,4
lancers,4
lancets,4
lancing,4
landaus,4
landing,2
languid,4
languor,4
lankest,4
lankier,4
lanolin,4
lantern,3
lanyard,4
lapdogs,4
lappets,4
lapping,3
lapsing,4
laptops,3
lapwing,4
larceny,3
larches,4
larders,4
lardier,4
larding,4
largely,2
largess,4
largest,2
largish,4
lariats,4
larking,4
lasagna,3
lasagne,4
lashing,3
lassies,4
lassoed,4
lassoes,4
lasting,2
latched,3
latches,4
latency,3
lateral,3
latests,4
latexes,4
lathers,4
lathery,4
lathing,4
latices,4
latrine,4
latters,4
lattice,3
lauding,4
laughed,2
launder,3
laundry,2
laurels,3
lavages,4
lawless,3
lawsuit,2
lawyers,2
laxness,4
layaway,4
layered,3
layette,4
layoffs,3
layouts,3
layover,4
laziest,4
lazying,4
leached,4
leaches,4
leaders,2
leading,1
leafage,4
leafier,4
leafing,4
leaflet,3
leagued,4
leagues,3
leakage,3
leakier,4
leaking,3
leanest,4
leaning,3
leapers,4
leaping,3
learned,2
learner,3
leasers,4
leashed,4
leashes,4
leasing,3
leather,2
leavens,4
leavers,3
leaving,2
lechers,4
lechery,4
lectern,4
lecture,2
ledgers,4
leeched,4
leeches,3
leerier,4
leering,4
leeward,4
leeways,4
leftest,4
lefties,3
leftism,4
leftist,3
legally,2
legatee,4
legates,4
legatos,4
legends,2
leggier,4
legging,4
leggins,4
leghorn,4
legible,3
legibly,4
legions,3
legless,4
legroom,4
legumes,3
legwork,4
leisure,3
lemming,4
lenders,3
lending,3
lengths,3
lengthy,3
lenient,3
lentils,3
leonine,4
leopard,3
leotard,4
leprosy,3
leprous,4
leptons,4
lesbian,2
lesions,3
lessees,4
lessens,4
lessons,2
lessors,4
letdown,4
letters,2
letting,2
lettuce,3
leveled,3
leveler,4
levelly,4
levered,4
leviers,4
levying,4
lewdest,4
lexical,3
lexicon,3
liaised,4
liaises,4
liaison,3
libbers,4
libeled,4
libeler,4
liberal,2
liberty,2
libidos,4
library,2
licence,3
license,2
lichees,4
lichens,4
licitly,4
licking,3
lidless,4
liefest,4
lifters,4
lifting,2
liftoff,4
ligated,4
ligates,4
lighted,3
lighten,3
lighter,2
lightly,3
lignite,4
likable,3
likened,3
likings,4
lilting,4
limbers,4
limeade,4
limiest,4
limited,1
limiter,4
limning,4
limpest,4
limpets,4
limping,3
linages,4
lindens,4
lineage,3
lineman,3
linemen,3
lineups,3
lingers,3
lingoes,4
lingual,3
linings,3
linkage,3
linking,3
linkups,4
linnets,4
linseed,4
lintels,4
lintier,4
lioness,3
lionize,4
lippier,4
lipread,4
liquefy,4
liqueur,3
liquids,3
liquify,4
liquors,4
lispers,4
lisping,4
lissome,4
listens,3
listing,2
litchis,4
literal,3
lithely,4
lithest,4
lithium,3
litotes,4
litters,4
littler,4
littles,4
liturgy,3
livable,3
livened,4
lividly,4
livings,4
lizards,3
loaders,3
loading,2
loafers,3
loafing,4
loamier,4
loaners,4
loaning,4
loathed,3
loather,4
loathes,4
lobbers,4
lobbied,3
lobbies,3
lobbing,4
lobster,3
locales,3
locally,2
located,2
locates,3
locator,3
lockers,3
lockets,4
locking,3
lockjaw,4
lockout,3
lockups,4
locusts,3
lodgers,4
lodging,3
loftier,4
loftily,4
lofting,4
logbook,4
loggers,3
loggias,4
logging,3
logical,2
logiest,4
logjams,4
loiters,4
lolling,4
longbow,4
longest,2
longing,3
longish,4
loofahs,4
lookers,4
looking,1
lookout,3
looming,3
looneys,4
loonier,4
loonies,4
loopier,4
looping,3
loosely,3
loosens,4
loosest,4
loosing,3
looters,3
looting,3
lopping,4
lording,4
lorises,4
lorries,3
losings,4
lotions,4
lottery,2
lotuses,4
loudest,3
lounged,4
lounger,4
lounges,3
louring,4
lousier,4
lousily,4
loutish,4
louvers,4
louvred,4
louvres,4
lovable,3
lovably,4
lowborn,4
lowboys,4
lowbrow,4
lowdown,4
lowered,3
lowland,3
lowlier,4
lowlife,4
lowness,4
loyaler,4
loyally,4
loyalty,2
lozenge,4
lubbers,4
lucider,4
lucidly,4
luckier,4
luckily,3
lucking,4
luffing,4
luggage,3
luggers,4
lugging,4
lugsail,4
lullaby,3
lulling,4
lumbago,4
lumbers,4
lumpier,4
lumping,4
lumpish,4
lunatic,3
lunched,4
lunches,3
lunging,4
lupines,4
lupuses,4
lurched,4
lurches,4
luridly,4
lurking,3
lushest,4
lusters,4
lustful,4
lustier,4
lustily,4
lusting,4
lustres,4
lyceums,4
lychees,4
lynched,3
lyncher,4
lynches,4
lyrical,3
macabre,3
macadam,4
macaque,4
machete,3
machine,2
macrame,4
macrons,4
madcaps,4
maddens,4
madders,4
maddest,4
madding,4
madness,3
maestri,4
maestro,3
mafiosi,4
mafioso,4
magenta,3
maggots,3
maggoty,4
magical,2
magnate,3
magneto,3
magnets,3
magnify,3
magnums,4
magpies,3
mahatma,3
mahjong,4
mahouts,4
maidens,3
mailbag,4
mailbox,3
mailers,4
mailing,3
maillot,4
mailman,3
mailmen,4
maiming,4
maintop,4
majesty,2
majored,3
makeups,4
makings,3
malaise,3
malaria,3
malefic,4
malices,4
maligns,4
mallard,3
mallets,4
mallows,4
malteds,4
maltier,4
malting,4
maltose,4
mamboed,4
mammals,3
mammary,4
mammies,4
mammons,4
mammoth,3
manacle,4
managed,2
manager,2
manages,3
mananas,4
manatee,3
mandala,3
mandate,3
mandrel,4
mandril,4
maneges,4
mangers,4
mangier,4
mangled,3
mangles,4
mangoes,3
manhole,3
manhood,3
manhunt,3
maniacs,3
manikin,4
manilas,4
manilla,4
maniocs,4
mankind,3
manlier,4
manlike,4
manners,3
manning,3
mannish,4
mansard,4
mansion,2
mantels,4
mantled,4
mantles,4
mantras,4
manuals,3
manumit,4
manured,4
manures,4
mappers,4
mapping,3
marabou,4
maracas,4
marauds,4
marbled,4
marbles,3
marched,3
marcher,4
marches,3
margins,3
marimba,4
marinas,4
mariner,3
marines,3
marital,3
markers,3
markets,2
marking,3
markkaa,4
markkas,4
markups,4
marlins,3
marmots,4
maroons,3
marquee,3
marques,3
marquis,3
married,1
marries,3
marring,4
marrows,4
marshal,3
marshes,3
martens,3
martial,2
martini,3
martins,3
martyrs,3
marvels,3
mascara,3
mascots,3
mashers,4
mashing,4
maskers,4
masking,3
masonry,3
masques,4
massage,2
masseur,4
massifs,4
massing,4
massive,2
masters,2
mastery,3
mastics,4
mastiff,4
mastoid,4
matador,3
matched,2
matches,2
matinee,3
matings,4
matrons,4
matters,2
matting,4
mattins,4
mattock,4
matured,3
maturer,4
matures,3
matzohs,4
matzoth,4
maudlin,4
maulers,4
mauling,4
maunder,4
mauvest,4
mawkish,4
maxilla,4
maximal,3
maximum,2
maydays,4
mayhems,4
mayoral,3
maypole,4
mazurka,4
meadows,3
meagrer,4
mealier,4
meander,4
meanest,3
meanies,4
meaning,2
measles,3
measure,2
meatier,4
meddled,4
meddler,4
meddles,4
medians,4
mediate,3
medical,1
medicos,4
mediums,3
medleys,4
medulla,4
meekest,4
meeting,1
megabit,4
megaton,4
meioses,4
meiosis,4
meiotic,4
melange,4
melanin,3
melding,4
mellows,4
melodic,3
melting,3
members,1
memento,3
memoirs,3
menaced,4
menaces,4
menages,4
menders,4
mending,3
menfolk,4
menials,4
menisci,4
menorah,4
menthol,3
mention,2
mentors,3
meowing,4
mercers,4
mercies,4
mercury,2
mergers,3
merging,3
merinos,4
merited,3
mermaid,3
merrier,4
merrily,3
mescals,4
meshing,4
mesquit,4
message,1
messiah,3
messier,3
messily,4
messing,3
mestizo,4
meteors,3
metered,4
methane,3
methods,2
methyls,4
metiers,4
mettles,4
mewling,4
miasmas,4
mickeys,4
microbe,4
microns,3
midairs,4
middays,4
middens,4
middies,4
middles,4
midgets,4
midland,3
midlife,3
midmost,4
midribs,4
midriff,4
midsize,4
midterm,3
midtown,3
midways,4
midweek,3
midwife,3
midyear,4
miffing,4
migrant,3
migrate,3
mikados,4
mildest,4
mildews,4
mileage,3
milieus,4
milieux,4
militia,3
milkers,4
milkier,4
milking,3
milkman,4
milkmen,4
milksop,4
millage,4
millers,3
millets,4
milling,3
million,1
milting,4
mimetic,4
mimicry,4
mimosas,4
minaret,4
mincers,4
mincing,4
mindful,3
minding,3
mindset,3
mineral,2
mingled,3
mingles,4
minibus,3
minicam,4
minimal,2
minimum,2
minings,4
minions,3
minivan,3
minnows,4
minored,4
minster,3
mintage,4
minters,4
mintier,4
minting,4
minuend,4
minuets,4
minuses,4
minuted,4
minuter,4
minutes,1
minutia,4
miracle,2
mirages,4
miriest,4
mirrors,3
miscall,4
miscast,4
miscued,4
miscues,4
misdeal,4
misdeed,4
misdoes,4
misdone,4
miserly,4
misfile,4
misfire,4
misfits,3
mishaps,3
mishear,4
mislaid,4
mislays,4
mislead,3
misname,4
misplay,4
misread,3
misrule,4
missals,4
missile,2
missing,1
mission,2
missive,4
misstep,4
mistake,2
misters,4
mistier,4
mistily,4
mistime,4
misting,4
mistook,3
mistral,4
misused,3
misuses,4
mitered,4
mitoses,4
mitosis,4
mitotic,4
mitring,4
mittens,3
mixable,4
mixture,2
mizzens,4
moaners,4
moaning,3
mobbing,4
mobiles,3
mobster,3
mockers,4
mockery,3
mocking,3
mockups,4
modeled,3
modeler,4
moderns,4
modesty,3
modicum,3
modular,3
modules,3
mohairs,4
moiling,4
moisten,4
moister,4
moistly,4
molders,4
moldier,4
molding,3
molests,4
mollies,4
mollify,4
mollusc,4
mollusk,4
molters,4
molting,4
momenta,4
moments,2
mommies,4
monarch,3
moneyed,4
mongers,4
mongrel,4
moniker,3
monisms,4
monists,4
monitor,2
monkeys,3
monkish,4
monocle,4
monodic,4
monolog,4
monomer,3
monsoon,3
monster,2
montage,3
monthly,2
mooched,4
moocher,4
mooches,4
moodier,4
moodily,4
mooning,4
moonlit,4
mooring,3
mooting,4
mopiest,4
moppets,4
mopping,3
moraine,4
morales,3
morally,3
mordant,4
morgues,4
morning,1
morocco,3
moronic,3
morphed,3
morphia,4
morrows,4
morsels,4
mortals,3
mortars,3
mortice,4
mortify,4
mortise,4
mosaics,3
moseyed,4
moshing,4
mosques,3
mossier,4
mothers,2
motions,3
motives,3
motleys,4
motlier,4
motored,4
mottled,3
mottles,4
mottoes,4
moulded,3
moulder,4
moulted,4
mounded,4
mounted,2
mounter,4
mourned,3
mourner,4
mousers,4
mousier,4
mousing,4
moussed,4
mousses,4
mouthed,3
moutons,4
movable,3
muckier,4
mucking,4
mucuses,4
muddied,4
muddier,4
muddies,4
muddily,4
muddled,3
muddles,4
mudflat,4
mudroom,4
muezzin,4
muffing,4
muffins,3
muffled,3
muffler,3
muffles,4
mugfuls,4
muggers,4
muggier,4
mugging,3
mugshot,4
mugwump,4
mukluks,4
mulatto,4
mulched,4
mulches,4
mulcted,4
mullahs,4
mullein,4
mullets,4
mulling,4
mullion,4
mumbled,3
mumbler,4
mumbles,4
mummers,4
mummery,4
mummies,3
mummify,4
munched,4
munches,4
mundane,3
murders,2
murkier,4
murkily,4
murmurs,3
murrain,4
muscats,4
muscled,3
muscles,2
musette,4
museums,3
mushier,4
mushing,4
musical,2
musings,3
muskegs,4
muskets,3
muskier,4
muskies,4
muskrat,4
muslins,4
mussels,3
mussier,4
mussing,4
mustang,3
mustard,3
musters,4
mustier,4
mustily,4
mutable,4
mutably,4
mutagen,4
mutants,3
mutated,3
mutates,4
mutters,4
muttons,4
muumuus,4
muzzled,4
muzzles,4
myopias,4
myriads,4
myrtles,4
mystery,2
mystics,3
mystify,4
nabbing,4
nacelle,4
naggers,4
nagging,3
naiades,4
nailing,3
naively,4
naivest,4
naivete,4
naivety,4
nakedly,4
nannies,3
napalms,4
naphtha,4
napkins,3
napless,4
nappers,4
nappier,4
nappies,4
napping,3
narrate,3
narrows,3
narwhal,4
nasally,4
nascent,3
nastier,4
nastily,4
nations,2
natives,3
natters,4
nattier,4
nattily,4
natural,1
natures,3
naughts,4
naughty,3
nauseas,4
nautili,4
nearest,2
nearing,3
neatens,4
neatest,4
nebulae,4
nebular,4
nebulas,4
necking,4
necktie,4
nectars,4
needful,4
needier,4
needing,2
needled,4
needles,3
negated,3
negates,4
neglect,3
neglige,4
neighed,4
neither,2
nelsons,4
nemeses,4
nemesis,3
neonate,4
nephews,3
nerdier,4
nervier,4
nerving,4
nervous,2
nesting,3
nestled,3
nestles,4
netting,3
nettled,4
nettles,3
network,1
neurons,3
neuters,4
neutral,2
neutron,3
newbies,3
newborn,3
newness,4
newsboy,4
newsier,4
newsman,4
newsmen,4
newtons,4
nexuses,4
niacins,4
nibbled,4
nibbler,4
nibbles,4
nickels,3
nickers,4
nicking,4
niftier,4
niggard,4
niggers,3
niggled,4
niggler,4
niggles,4
nighest,4
nightie,4
nightly,3
nimbler,4
nimrods,4
ninepin,4
ninnies,4
niobium,4
nippers,4
nippier,4
nipping,4
nipples,3
nirvana,3
nitpick,4
nitrate,3
nitrite,4
nitwits,4
noblest,4
nodding,3
noddles,4
nodular,4
nodules,3
noggins,4
noisier,4
noisily,4
noising,4
noisome,4
nomadic,3
nominal,3
nominee,3
nonacid,4
nonages,4
noncoms,4
nonfood,4
nonplus,4
nonskid,4
nonslip,4
nonstop,3
nonuser,4
noodled,4
noodles,3
noonday,4
normals,4
norther,4
nosegay,4
noshers,4
noshing,4
nosiest,4
nostril,3
nostrum,4
notable,2
notably,2
notated,4
notates,4
notched,3
notches,3
nothing,1
noticed,2
notices,3
notions,3
nougats,4
noughts,4
nourish,3
novella,3
novelle,4
novelty,3
novenae,4
novenas,4
novices,3
nowhere,2
noxious,3
nozzles,3
nuanced,3
nuances,3
nubbier,4
nubbins,4
nuclear,2
nucleon,4
nucleus,3
nudging,4
nudisms,4
nudists,4
nuggets,3
nullify,3
nullity,4
numbers,2
numbest,4
numbing,3
numeral,3
numeric,3
nuncios,4
nunnery,4
nuptial,4
nursers,4
nursery,3
nursing,2
nurture,3
nutmeat,4
nutmegs,4
nutpick,4
nutrias,4
nuttier,4
nutting,4
nuzzled,4
nuzzler,4
nuzzles,4
nymphet,4
oarlock,4
oarsman,4
oarsmen,4
oatcake,4
oatmeal,3
obelisk,3
obesity,3
obeying,3
objects,2
obliged,3
obliges,4
oblique,3
oblongs,4
obloquy,4
oboists,4
obscene,3
obscure,3
obsequy,4
observe,2
obtains,3
obtrude,4
obtuser,4
obverse,4
obviate,4
obvious,2
ocarina,4
occlude,4
occults,4
oceanic,3
ocelots,4
octagon,3
octanes,4
octaves,4
octavos,4
octette,4
octopus,3
oculars,4
oculist,4
oddball,3
oddment,4
oddness,4
odorous,4
odyssey,3
oedipal,4
oeuvres,4
offbeat,3
offence,3
offends,3
offense,2
offered,2
offhand,4
officer,1
offices,2
offings,4
offline,3
offload,3
offsets,3
offside,3
oftener,4
ogreish,4
oiliest,4
oilskin,4
oinking,4
okaying,4
oldness,4
oldster,4
omelets,4
omicron,4
ominous,3
omitted,3
omnibus,3
oneness,3
onerous,3
oneself,3
onetime,4
ongoing,2
onshore,3
onstage,3
onwards,3
ooziest,4
opacity,3
opaqued,4
opaquer,4
opaques,4
openers,3
openest,4
opening,2
operate,2
opiates,3
opining,4
opinion,2
opossum,4
opposed,2
opposes,3
oppress,3
optical,2
optimal,3
optimum,3
options,2
opulent,3
oracles,4
oranger,4
oranges,3
orating,4
oration,4
orators,4
oratory,3
orbital,3
orbited,4
orbiter,3
orchard,3
orchids,3
ordains,4
ordeals,4
ordered,2
orderly,3
ordinal,4
ordures,4
oregano,3
organdy,4
organic,2
organza,4
orgasms,3
orients,4
orifice,3
origami,3
origins,2
orioles,3
orisons,4
ormolus,4
orotund,4
orphans,3
orrises,4
osmiums,4
osmoses,4
osmosis,3
osmotic,4
ospreys,3
ostrich,3
ottoman,3
ousters,4
ousting,4
outages,3
outback,3
outbids,4
outcast,3
outcome,2
outcrop,3
outdoes,4
outdone,3
outdoor,2
outdraw,4
outdrew,4
outface,4
outfits,3
outflow,3
outgoes,4
outgrew,4
outgrow,4
outguns,4
outhits,4
outings,3
outlaid,4
outlast,3
outlaws,3
outlays,4
outlets,2
outline,3
outlive,3
outlook,2
outplay,4
outpost,3
outputs,3
outrace,4
outrage,3
outrank,4
outruns,4
outsell,4
outsets,4
outside,1
outsize,4
outsold,4
outstay,4
outtake,4
outvote,4
outward,3
outwear,4
outwits,4
outwore,4
outwork,4
outworn,4
ovarian,3
ovaries,3
ovation,3
overact,4
overage,4
overall,2
overarm,4
overate,4
overawe,4
overbid,4
overbuy,4
overdid,4
overdub,4
overdue,3
overeat,4
overfed,4
overfly,4
overjoy,4
overlap,3
overlay,3
overlie,4
overpay,4
overran,3
overrun,3
oversaw,3
oversea,4
oversee,3
overtax,4
overtly,3
overuse,3
oviduct,4
ovulate,4
oxblood,4
oxcarts,4
oxfords,4
oxidant,4
oxidize,4
oxygens,4
oxymora,4
oysters,3
pablums,4
pabulum,4
pacific,2
package,2
packers,3
packets,3
packing,2
paddies,4
padding,3
paddled,4
paddler,4
paddles,3
paddock,3
padlock,4
paellas,4
pageant,3
pageboy,4
pagodas,4
pailful,4
painful,2
paining,4
painted,2
painter,3
pairing,3
paisley,3
pajamas,3
palaces,3
paladin,3
palatal,4
palates,4
palaver,4
palette,3
palfrey,4
palings,4
pallets,3
palling,4
pallors,4
palmate,4
palmier,4
palming,4
palmist,4
palmtop,4
palpate,4
palsied,4
palsies,4
pampers,4
panacea,3
panache,4
panamas,4
pancake,3
panders,4
paneled,4
panicky,4
paniers,4
pannier,4
panning,3
panoply,4
pansies,4
panther,3
panties,3
panting,3
papayas,4
papered,4
paperer,4
papilla,4
papists,4
papoose,4
pappies,4
paprika,3
papyrus,3
parable,3
paraded,3
parader,4
parades,3
paradox,3
paragon,3
parapet,3
parasol,4
parboil,4
parcels,3
parched,3
parches,4
pardons,3
parents,1
pareses,4
paresis,4
parfait,4
pariahs,4
parings,4
parking,2
parkway,3
parlays,4
parleys,4
parlors,4
parlour,3
parlous,4
paroled,3
parolee,4
paroles,4
parquet,4
parried,4
parries,4
parring,4
parrots,3
parsecs,4
parsing,3
parsley,3
parsnip,4
parsons,3
partake,3
partial,2
partied,3
parties,2
parting,3
partner,2
partook,4
partway,4
parvenu,4
pascals,4
paschal,4
passage,2
passels,4
passers,3
passing,2
passion,2
passive,2
passkey,4
pastels,3
pastern,4
pastier,4
pasties,4
pastime,3
pasting,3
pastors,3
pasture,3
patched,3
patches,3
